datetime,azimuth,elevation,tracker_theta
2025-07-25 23:00:00+02:00,325.50249878563204,-12.491818903908245,0.0
2025-07-26 00:00:00+02:00,339.4201642797262,-16.827846182282137,0.0
2025-07-26 01:00:00+02:00,354.1121493273644,-18.980650495716297,0.0
2025-07-26 02:00:00+02:00,9.057604920772008,-18.730863037094203,0.0
2025-07-26 03:00:00+02:00,23.62699334693309,-16.10537124124556,0.0
2025-07-26 04:00:00+02:00,37.35112646471566,-11.366030674834542,0.0
2025-07-26 05:00:00+02:00,50.07209802678983,-4.911401324363841,0.0
2025-07-26 06:00:00+02:00,61.921243917789866,3.0649797644628354,-86.52709555766234
2025-07-26 07:00:00+02:00,73.22826040044407,11.539979589429272,-77.96197446205473
2025-07-26 08:00:00+02:00,84.46291909468243,20.663796176951656,-69.24756959902172
2025-07-26 09:00:00+02:00,96.24627866246516,29.983215215957756,-59.8688905578204
2025-07-26 10:00:00+02:00,109.43306547870839,39.077538096263716,-49.2688386755968
2025-07-26 11:00:00+02:00,125.2283108495036,47.37271499279595,-36.93802299191736
2025-07-26 12:00:00+02:00,145.0902084675805,53.97227767559077,-22.597730269314603
2025-07-26 13:00:00+02:00,169.56794488866342,57.59145949757884,-6.557255597603263
2025-07-26 14:00:00+02:00,195.95068660837092,57.12780741229073,10.07035573184581
2025-07-26 15:00:00+02:00,219.5174551189009,52.74259789073607,25.826685214526957
2025-07-26 16:00:00+02:00,238.38552038793844,45.67261803405468,39.754739647699125
2025-07-26 17:00:00+02:00,253.49133999915654,37.13407688475988,51.698780527038004
2025-07-26 18:00:00+02:00,266.28122291862275,27.93877746472904,62.01120455731221
2025-07-26 19:00:00+02:00,277.8778710194136,18.613824503198455,71.22121123578991
2025-07-26 20:00:00+02:00,289.0760689494843,9.566218308994726,79.88909656270773
2025-07-26 21:00:00+02:00,300.4607943408415,1.341926900985631,88.44329580082572
2025-07-26 22:00:00+02:00,312.4754469105832,-6.54733305512022,0.0
2025-07-26 23:00:00+02:00,325.41734214526696,-12.699018806841243,0.0
2025-07-27 00:00:00+02:00,339.3665467762527,-17.045347374364802,0.0
2025-07-27 01:00:00+02:00,354.09694595892057,-19.203877857532873,0.0
2025-07-27 02:00:00+02:00,9.083230461671974,-18.953457180378624,0.0
2025-07-27 03:00:00+02:00,23.68993384319981,-16.321203000971828,0.0
2025-07-27 04:00:00+02:00,37.44407358838498,-11.571063063320226,0.0
2025-07-27 05:00:00+02:00,50.187511185757444,-5.104319185884993,0.0
2025-07-27 06:00:00+02:00,62.0536312697825,2.8921499858159994,-86.72684740430715
2025-07-27 07:00:00+02:00,73.37467230009622,11.367816918922811,-78.1499744253605
2025-07-27 08:00:00+02:00,84.62236789300175,20.495534157657048,-69.42143760208165
